DepLat;DepLon;ArrLat;ArrLon;NbFlights;CO2Intensity
28.56944;77.11806;17.45306;78.4675;15;13.76499999
32.89694;-97.03806;37.61889;-122.375;15;14.7974
38.96556;121.5386;31.14333;121.8053;15;13.89750004
13.9125;100.6067;17.38639;102.7883;15;13.88032001
26.47111;49.79778;21.67944;39.15667;15;16.01750004
42.2125;-83.35333;33.63667;-84.42805;15;15.58683896
40.6925;-74.16861;42.36306;-71;15;13.78253204
41.80444;12.25083;38.17583;13.09111;15;13.80369997
50.02639;8.543056;53.63333;9.983333;15;14.01780009
-22.80889;-43.24361;-23.43194;-46.46944;15;13.5302999
-2.1575;-79.88361;-0.133333;-78.48333;15;15.27139997
53.63333;9.983333;50.02639;8.543056;15;13.89550006
30.3;120.2833;34.44722;108.7517;15;13.43479991
35.55222;139.7797;34.43611;132.9194;15;17.79879987
35.55222;139.7797;33.84555;131.035;15;13.51619983
35.55222;139.7797;32.8;130.7667;15;16.96819985
46.01667;126.5833;40.06333;116.5844;15;13.61979997
29.98444;-95.34139;33.63667;-84.42805;15;12.9228642
10.71306;122.5453;14.51667;121.0167;15;13.28999984
30.41667;-81.63333;33.63667;-84.42805;15;16.17097408
40.63333;-73.78333;18.43944;-66.00195;15;14.35829997
31.86667;131.45;35.55222;139.7797;15;13.84649992
36.08333;-115.1667;33.43333;-112.0333;15;13.30849004
33.9425;-118.4072;32.73333;-117.1833;15;7.767180085
51.50528;0.055278;52.30861;4.763889;15;11.62156615
21.98333;-159.35;21.33333;-157.9333;15;12.67049968
65.54389;22.12194;59.65194;17.91861;15;13.3908
40.46667;-3.566667;27.93194;-15.38667;15;15.14956599
28.42944;-81.30889;41.97861;-87.90472;15;14.08413613
24.53333;39.71667;21.67944;39.15667;15;21.98640013
55.55;13.36667;59.65194;17.91861;15;11.92540008
44.88333;-93.21694;39.86167;-104.6731;15;13.54899991
29.99333;-90.25806;33.63667;-84.42805;15;14.93144035
41.97861;-87.90472;39.86167;-104.6731;15;13.88208795
41.97861;-87.90472;38.74861;-90.37;15;10.26505029
-0.786944;100.2806;-6.125556;106.6558;15;13.88032001
40.06333;116.5844;28.07111;112.9583;15;16.27300012
40.06333;116.5844;36.1;120.3167;15;14.03410006
-31.94028;115.9669;-20.71667;116.7667;15;12.72469991
33.43333;-112.0333;41.97861;-87.90472;15;14.03294414
33.43333;-112.0333;40.78833;-111.9667;15;12.99544007
39.55;2.733333;40.46667;-3.566667;15;12.73139986
38.17583;13.09111;41.80444;12.25083;15;13.56309986
-29.98444;-51.17139;-23.62667;-46.65528;15;13.45259988
-29.98444;-51.17139;-23.43194;-46.46944;15;13.73460001
31.14333;121.8053;30.57861;103.9472;15;16.10780013
31.14333;121.8053;46.01667;126.5833;15;13.48569989
-8.125833;-34.92389;-23.43194;-46.46944;15;14.73750007
32.73333;-117.1833;33.9425;-118.4072;15;7.767180085
29.53333;-98.46667;32.89694;-97.03806;15;15.02893054
47.44889;-122.3094;33.43333;-112.0333;15;12.65702718
37.61889;-122.375;33.43333;-112.0333;15;12.93829519
18.43944;-66.00195;40.63333;-73.78333;15;14.27469993
40.51972;22.97083;37.93639;23.94444;15;13.75679994
48.68333;9.2;52.56111;13.28944;15;12.55560005
-7.379722;112.7869;-8.748056;115.1672;15;13.70588791
-33.94611;151.1772;-37.00806;174.7917;15;21.6351999
36.1;120.3167;40.06333;116.5844;15;14.03410006
32.54111;-116.9703;19.43639;-99.07222;15;14.50769985
52.56111;13.28944;48.68333;9.2;15;12.55560005
17.38639;102.7883;13.9125;100.6067;15;13.88032001
45.3225;-75.66917;43.6275;-79.39611;15;7.543500066
46.79111;-71.39333;45.47055;-73.74083;15;5.763482034
43.6275;-79.39611;45.3225;-75.66917;15;7.543500066
18.21667;42.5;24.95778;46.69889;14;12.40959978
23.07722;72.63472;19.08861;72.86806;14;13.96689987
52.30861;4.763889;49.01667;2.55;14;13.36844414
-16.34111;-71.58305;-12.02194;-77.11444;14;12.24729496
59.65194;17.91861;57.66278;12.27972;14;12.16259995
37.93639;23.94444;40.51972;22.97083;14;12.87039995
33.63667;-84.42805;42.36306;-71;14;15.17033005
33.63667;-84.42805;39.71722;-86.29472;14;14.68018693
33.63667;-84.42805;44.88333;-93.21694;14;14.36730403
41.3;2.083333;51.14806;-0.190278;14;12.5546
19.08861;72.86806;22.63333;88.43333;14;12.66449988
30.12194;31.40556;21.67944;39.15667;14;22.36129999
23.3925;113.2989;19.98333;110.0333;14;12.91530001
23.3925;113.2989;24.9925;102.7436;14;12.58429992
23.3925;113.2989;34.44722;108.7517;14;12.7500999
49.01667;2.55;50.02639;8.543056;14;11.95279503
49.01667;2.55;51.46972;-0.451389;14;12.8828001
-23.62667;-46.65528;-25.52861;-49.17583;14;12.59889996
-23.62667;-46.65528;-29.98444;-51.17139;14;12.60289991
35.21667;-80.93333;40.6925;-74.16861;14;11.15130004
28.07111;112.9583;40.06333;116.5844;14;16.04450011
42.8;141.6667;35.76389;140.3917;14;12.4829998
16.03333;108.1833;21.22111;105.8072;14;13.37200022
39.86167;-104.6731;47.44889;-122.3094;14;12.58218801
13.9125;100.6067;8.095833;98.98889;14;12.71557593
13.9125;100.6067;9.1;99.33334;14;12.78897595
-8.748056;115.1672;-7.379722;112.7869;14;12.81948793
42.2125;-83.35333;40.6925;-74.16861;14;10.09870002
25.25;55.33333;26;50.5;14;17.3944999
25.25;55.33333;23.63333;58.53333;14;15.61469996
40.6925;-74.16861;33.9425;-118.4072;14;14.95624393
41.80444;12.25083;49.01667;2.55;14;13.66430023
50.02639;8.543056;49.01667;2.55;14;13.33439511
50.02639;8.543056;48.11028;16.56972;14;12.8828001
57.66278;12.27972;59.65194;17.91861;14;12.09509996
19.98333;110.0333;23.3925;113.2989;14;13.03760004
21.22111;105.8072;16.03333;108.1833;14;13.37200022
30.3;120.2833;36.1;120.3167;14;12.5582999
22.30889;113.9147;35.76389;140.3917;14;24.50980008
35.55222;139.7797;31.86667;131.45;14;12.92339993
17.45306;78.4675;28.56944;77.11806;14;13.29269993
29.98444;-95.34139;41.97861;-87.90472;14;14.10493201
21.67944;39.15667;30.12194;31.40556;14;22.39330006
8.095833;98.98889;13.9125;100.6067;14;12.71557593
24.9925;102.7436;23.3925;113.2989;14;12.58429992
-20.71667;116.7667;-31.94028;115.9669;14;11.80159992
2.745556;101.71;13.9125;100.6067;14;12.52588785
33.9425;-118.4072;29.98444;-95.34139;14;15.02634424
33.9425;-118.4072;37.35278;-121.9194;14;9.380140126
33.9425;-118.4072;38.7;-121.6167;14;9.724240124
51.14806;-0.190278;41.3;2.083333;14;12.5546
51.46972;-0.451389;49.01667;2.55;14;12.67680013
51.46972;-0.451389;46.23806;6.108889;14;12.39559996
51.46972;-0.451389;47.46472;8.549167;14;12.8828001
27.93194;-15.38667;40.46667;-3.566667;14;13.70346588
40.46667;-3.566667;41.24805;-8.681389;14;8.696119905
28.42944;-81.30889;39.87194;-75.24111;14;13.51659024
41.78333;-87.75;33.63667;-84.42805;14;11.86799484
19.43639;-99.07222;29.98444;-95.34139;14;12.36449987
44.88333;-93.21694;32.89694;-97.03806;14;11.97418034
44.88333;-93.21694;33.43333;-112.0333;14;13.65173912
48.35;11.78333;50.86667;7.15;14;12.03280002
31.74194;118.8619;23.3925;113.2989;14;12.72319996
31.74194;118.8619;22.55;113.9167;14;13.01719999
35.76389;140.3917;42.8;141.6667;14;12.41549981
35.76389;140.3917;22.30889;113.9147;14;23.37479997
41.97861;-87.90472;42.2125;-83.35333;14;10.07098904
41.97861;-87.90472;28.42944;-81.30889;14;13.16103613
41.97861;-87.90472;42.95;-87.9;14;6.401429892
41.97861;-87.90472;33.43333;-112.0333;14;13.29563218
60.19389;11.10028;69.68139;18.91778;14;12.72089994
45.58861;-122.5975;37.61889;-122.375;14;11.12505502
40.06333;116.5844;43.93333;87.73333;14;15.64870012
40.06333;116.5844;30.78389;114.2081;14;12.71929991
-31.94028;115.9669;-33.94611;151.1772;14;20.22830009
39.87194;-75.24111;42.2125;-83.35333;14;9.632690042
39.87194;-75.24111;28.42944;-81.30889;14;14.44309527
33.43333;-112.0333;37.61889;-122.375;14;12.56938821
0.460833;101.4444;-6.125556;106.6558;14;13.00010806
35.87778;-78.7875;33.63667;-84.42805;14;13.81699908
24.95778;46.69889;18.21667;42.5;14;12.40959978
32.73333;-117.1833;47.44889;-122.3094;14;11.63314199
37.61889;-122.375;32.89694;-97.03806;14;12.8915
1.350278;103.9944;5.3;100.2667;14;16.10070002
38.7;-121.6167;33.9425;-118.4072;14;9.684485078
-33.94611;151.1772;-31.94028;115.9669;14;20.96980011
3.131667;101.5483;6.166944;102.2931;14;5.600000083
69.68139;18.91778;60.19389;11.10028;14;12.65339994
25.07778;121.2239;1.350278;103.9944;14;21.39999986
34.44722;108.7517;43.93333;87.73333;14;12.70779997
53.30972;-113.5797;43.67722;-79.63055;14;12.47739995
49.95611;-119.3778;49.19389;-123.1833;14;7.117968976
43.67722;-79.63055;53.30972;-113.5797;14;12.51679993
47.46472;8.549167;51.46972;-0.451389;14;12.76250005
-37.00806;174.7917;-33.94611;151.1772;13;17.34099984
52.30861;4.763889;50.02639;8.543056;13;10.71417594
33.63667;-84.42805;41.78333;-87.75;13;11.00739485
33.63667;-84.42805;35.06667;-89.96667;13;14.99875629
33.63667;-84.42805;35.87778;-78.7875;13;12.96139908
33.63667;-84.42805;26.54222;-81.75528;13;13.49451309
30.19444;-97.67;33.9425;-118.4072;13;10.22586024
26;50.5;25.26111;51.565;13;13.54890001
41.3;2.083333;49.01667;2.55;13;12.26590014
13.68111;100.7472;31.14333;121.8053;13;16.20739985
13.68111;100.7472;9.55;100.0667;13;11.0278661
-27.38333;153.1167;-19.2525;146.7653;13;11.48169988
44.82861;-0.715278;48.71667;2.383333;13;12.59990036
4.703056;-74.13834;4.8;-75.75;13;11.52119982
1.066667;104.1333;-6.125556;106.6558;13;11.93927598
49.01667;2.55;52.30861;4.763889;13;12.48204416
49.01667;2.55;41.3;2.083333;13;12.26590014
49.01667;2.55;41.80444;12.25083;13;13.15430021
50.86667;7.15;52.56111;13.28944;13;11.52890003
29.71917;106.6417;30.3;120.2833;13;11.60239995
-25.52861;-49.17583;-23.62667;-46.65528;13;11.71249998
39.86167;-104.6731;32.73333;-117.1833;13;11.52632701
32.89694;-97.03806;40.6925;-74.16861;13;11.96870005
32.89694;-97.03806;44.88333;-93.21694;13;11.34448034
13.9125;100.6067;2.745556;101.71;13;11.63948786
42.2125;-83.35333;41.97861;-87.90472;13;9.541444063
25.25;55.33333;21.67944;39.15667;13;18.3077997
40.6925;-74.16861;42.2125;-83.35333;13;9.36560002
41.80444;12.25083;41.3;2.083333;13;11.66999984
50.02639;8.543056;52.30861;4.763889;13;10.71217597
-23.43194;-46.46944;-29.98444;-51.17139;13;12.03680003
46.23806;6.108889;51.46972;-0.451389;13;11.5072
35.55222;139.7797;34.78528;135.438;13;20.28179991
29.98444;-95.34139;35.21667;-80.93333;13;9.85860002
29.98444;-95.34139;33.9425;-118.4072;13;13.57863224
29.98444;-95.34139;25.77833;-100.1064;13;7.275099963
34.78528;135.438;35.55222;139.7797;13;20.28179991
21.67944;39.15667;25.25;55.33333;13;18.3077997
20.57722;120.3425;22.30889;113.9147;13;17.45449954
24.9925;102.7436;30.57861;103.9472;13;12.45009995
51.50528;0.055278;53.43333;-6.25;13;9.120127141
59.95;30.05;55.58333;37.26667;13;11.083152
51.46972;-0.451389;40.46667;-3.566667;13;14.33940005
51.46972;-0.451389;48.35;11.78333;13;12.1227001
38.78139;-9.135833;41.24805;-8.681389;13;10.33839396
40.46667;-3.566667;43.30111;-2.910556;13;10.98160008
40.46667;-3.566667;51.46972;-0.451389;13;14.33940005
23.63333;58.53333;25.25;55.33333;13;13.98210001
-37.67333;144.8433;-35.30695;149.195;13;11.24989986
25.78333;-80.26667;41.97861;-87.90472;13;13.52229989
14.51667;121.0167;10.63333;122.9333;13;11.51719987
14.51667;121.0167;11.7;122.3667;13;11.64149988
14.51667;121.0167;9.733333;118.75;13;11.5231998
44.88333;-93.21694;33.63667;-84.42805;13;14.07002914
48.35;11.78333;49.01667;2.55;13;12.03190011
48.35;11.78333;50.02639;8.543056;13;13.30260003
48.35;11.78333;51.46972;-0.451389;13;12.1227001
32.93333;129.9333;35.55222;139.7797;13;16.42269993
41.97861;-87.90472;25.78333;-80.26667;13;14.34178793
41.97861;-87.90472;47.44889;-122.3094;13;13.76747608
41.97861;-87.90472;43.67722;-79.63055;13;9.579300106
48.71667;2.383333;44.82861;-0.715278;13;12.59990036
64.93333;25.36667;60.31722;24.96333;13;11.37159985
4.8;-75.75;4.703056;-74.13834;13;11.03679982
40.06333;116.5844;46.01667;126.5833;13;11.87979996
40.06333;116.5844;24.46667;118.1167;13;13.77869999
5.3;100.2667;1.350278;103.9944;13;11.55789983
33.43333;-112.0333;32.89694;-97.03806;13;12.25540024
33.43333;-112.0333;36.08333;-115.1667;13;12.90310013
33.43333;-112.0333;34.05611;-117.6011;13;12.08368498
31.14333;121.8053;34.44722;108.7517;13;12.77240002
26.54222;-81.75528;33.63667;-84.42805;13;13.37700808
47.44889;-122.3094;39.86167;-104.6731;13;11.62038803
47.44889;-122.3094;37.35278;-121.9194;13;10.33852494
37.61889;-122.375;42.36306;-71;13;12.11727798
37.61889;-122.375;45.58861;-122.5975;13;10.65284497
37.61889;-122.375;33.66667;-117.8667;13;9.598195136
1.350278;103.9944;25.07778;121.2239;13;16.85719967
40.78833;-111.9667;33.9425;-118.4072;13;11.13435
33.66667;-117.8667;37.61889;-122.375;13;9.679000139
22.55;113.9167;19.98333;110.0333;13;11.95599502
22.55;113.9167;31.74194;118.8619;13;12.0941
28.48278;-16.34167;27.93194;-15.38667;13;7.194066048
-19.2525;146.7653;-27.38333;153.1167;13;11.48169988
52.56111;13.28944;50.86667;7.15;13;11.46340001
-0.133333;-78.48333;-2.1575;-79.88361;13;12.59890008
43.93333;87.73333;40.06333;116.5844;13;14.72560012
9.55;100.0667;13.68111;100.7472;13;11.0278661
48.11028;16.56972;50.02639;8.543056;13;11.99640012
48.11028;16.56972;47.46472;8.549167;13;11.64210004
55.58333;37.26667;59.95;30.05;13;10.91275197
30.78389;114.2081;40.06333;116.5844;13;11.81764394
34.44722;108.7517;23.3925;113.2989;13;11.86369991
34.44722;108.7517;22.55;113.9167;13;11.75359988
49.19389;-123.1833;49.95611;-119.3778;13;6.575668991
43.67722;-79.63055;40.6925;-74.16861;13;8.153900087
47.46472;8.549167;48.11028;16.56972;13;11.76240009
57.2;-2.2;51.46972;-0.451389;12;10.75309992
36.675;-4.499167;51.14806;-0.190278;12;10.79286605
43.35194;77.04028;51.16722;71.46694;12;13.39593494
52.30861;4.763889;55.61806;12.65583;12;10.6992439
52.30861;4.763889;41.80444;12.25083;12;10.83774394
33.63667;-84.42805;29.64556;-95.27889;12;10.19249493
33.63667;-84.42805;38.17444;-85.73611;12;13.70395029
10.63333;122.9333;14.51667;121.0167;12;10.63079989
41.3;2.083333;41.80444;12.25083;12;10.90389991
13.68111;100.7472;18.76833;98.96278;12;14.98569977
12.96667;77.6;17.45306;78.4675;12;11.05349988
59.35278;17.95;55.55;13.36667;12;11.36931396
67.26667;14.36667;60.19389;11.10028;12;9.668499917
42.36306;-71;39.17528;-76.66833;12;9.745194912
42.36306;-71;35.21667;-80.93333;12;11.13120019
42.36306;-71;33.9425;-118.4072;12;10.87644392
49.01667;2.55;40.46667;-3.566667;12;11.71590018
49.01667;2.55;43.43667;5.215;12;11.34416997
49.01667;2.55;48.35;11.78333;12;10.8264001
49.01667;2.55;43.635;1.367778;12;10.197081
-6.125556;106.6558;1.066667;104.1333;12;10.99473196
35.21667;-80.93333;32.89694;-97.03806;12;11.66240025
35.21667;-80.93333;42.2125;-83.35333;12;10.36330003
35.21667;-80.93333;29.98444;-95.34139;12;9.254299968
-19.63361;-43.96889;-23.62667;-46.65528;12;10.79929996
55.61806;12.65583;52.30861;4.763889;12;10.63174391
55.61806;12.65583;49.01667;2.55;12;11.35370016
55.61806;12.65583;51.46972;-0.451389;12;11.5952003
42.8;141.6667;34.42722;135.2439;12;10.72199988
39.04889;-84.66778;41.97861;-87.90472;12;7.329575151
28.56944;77.11806;25.25;55.33333;12;17.30189979
39.86167;-104.6731;29.98444;-95.34139;12;11.727276
39.86167;-104.6731;39.29167;-94.73055;12;8.37489
32.89694;-97.03806;35.21667;-80.93333;12;11.66240025
32.89694;-97.03806;42.2125;-83.35333;12;10.35842019
32.89694;-97.03806;36.08333;-115.1667;12;12.32706022
32.89694;-97.03806;28.42944;-81.30889;12;12.15849018
32.89694;-97.03806;33.43333;-112.0333;12;11.62570024
38.96556;121.5386;40.06333;116.5844;12;11.22810006
55.41945;37.88583;45.05222;33.97528;12;11.63104999
25.26111;51.565;26;50.5;12;12.62580001
42.2125;-83.35333;35.21667;-80.93333;12;9.960900038
42.2125;-83.35333;39.87194;-75.24111;12;8.580920041
53.43333;-6.25;51.50528;0.055278;12;8.253533125
51.28944;6.766667;52.56111;13.28944;12;10.78779995
40.6925;-74.16861;43.67722;-79.63055;12;7.677500069
41.80444;12.25083;52.30861;4.763889;12;10.83774394
50.02639;8.543056;48.35;11.78333;12;11.11200011
-22.80889;-43.24361;-12.9109;-38.331;12;10.84729993
-23.43194;-46.46944;-25.52861;-49.17583;12;10.70859987
37.06667;37.33333;40.97694;28.82111;12;10.99874395
19.98333;110.0333;22.55;113.9167;12;11.06959504
53.63333;9.983333;48.68333;9.2;12;10.31440002
60.31722;24.96333;55.61806;12.65583;12;10.20829982
60.31722;24.96333;64.93333;25.36667;12;10.48519987
30.3;120.2833;29.71917;106.6417;12;10.78349996
34.43611;132.9194;35.55222;139.7797;12;13.05999994
22.30889;113.9147;2.745556;101.71;12;15.83029997
38.94444;-77.45583;37.61889;-122.375;12;11.76853198
29.98444;-95.34139;39.86167;-104.6731;12;12.02864391
29.98444;-95.34139;40.76667;-73.86667;12;9.635500073
39.71722;-86.29472;33.63667;-84.42805;12;12.06178695
40.63333;-73.78333;42.94056;-78.73222;12;9.009799898
34.42722;135.2439;42.8;141.6667;12;10.72199988
11.7;122.3667;14.51667;121.0167;12;10.75509989
2.745556;101.71;22.30889;113.9147;12;15.48079991
36.08333;-115.1667;32.89694;-97.03806;12;12.24346018
36.08333;-115.1667;41.97861;-87.90472;12;11.21799213
33.9425;-118.4072;30.19444;-97.67;12;9.235260248
33.9425;-118.4072;42.36306;-71;12;11.17409992
33.9425;-118.4072;44.88333;-93.21694;12;13.015944
33.9425;-118.4072;45.58861;-122.5975;12;9.861510038
40.76667;-73.86667;40.49139;-80.23278;12;6.428425014
51.46972;-0.451389;59.65194;17.91861;12;11.31770003
51.46972;-0.451389;55.61806;12.65583;12;11.47490025
51.46972;-0.451389;25.25;55.33333;12;31.47369933
38.78139;-9.135833;48.71667;2.383333;12;10.82449996
40.46667;-3.566667;49.01667;2.55;12;11.71590018
40.46667;-3.566667;41.80444;12.25083;12;12.0049001
40.46667;-3.566667;48.71667;2.383333;12;10.89100009
28.42944;-81.30889;32.89694;-97.03806;12;11.74739015
28.42944;-81.30889;40.76667;-73.86667;12;11.34675014
19.43639;-99.07222;20.93333;-89.66666;12;10.45009983
19.43639;-99.07222;32.54111;-116.9703;12;10.74689984
22.14944;113.5917;25.07778;121.2239;12;13.48520005
25.78333;-80.26667;4.703056;-74.13834;12;18.19309998
25.78333;-80.26667;32.89694;-97.03806;12;14.80120003
20.93333;-89.66666;19.43639;-99.07222;12;10.61189985
55.55;13.36667;59.35278;17.95;12;11.40447593
43.43667;5.215;48.71667;2.383333;12;10.98970008
44.88333;-93.21694;41.78333;-87.75;12;9.065300107
25.77833;-100.1064;29.98444;-95.34139;12;6.791099966
41.24805;-8.681389;40.46667;-3.566667;12;7.0066199
41.97861;-87.90472;29.98444;-95.34139;12;11.29457605
41.97861;-87.90472;36.08333;-115.1667;12;11.27613616
48.71667;2.383333;38.78139;-9.135833;12;10.82449996
48.71667;2.383333;40.46667;-3.566667;12;10.89100009
48.71667;2.383333;43.43667;5.215;12;10.98970008
60.19389;11.10028;67.26667;14.36667;12;9.668499917
26.68306;-80.09556;33.63667;-84.42805;12;12.15069407
40.06333;116.5844;38.96556;121.5386;12;11.22810006
40.06333;116.5844;18.30278;109.4122;12;15.55599999
33.43333;-112.0333;44.88333;-93.21694;12;12.27294415
40.49139;-80.23278;40.76667;-73.86667;12;6.428425014
9.733333;118.75;14.51667;121.0167;12;10.63679981
31.14333;121.8053;13.68111;100.7472;12;13.49279976
31.14333;121.8053;22.55;113.9167;12;12.70708811
32.73333;-117.1833;39.86167;-104.6731;12;10.67784399
-22.83333;-43.25;-15.87111;-47.91861;12;10.7924
47.44889;-122.3094;61.17444;-149.9964;12;11.00312996
47.44889;-122.3094;32.73333;-117.1833;12;9.874748886
47.44889;-122.3094;49.19389;-123.1833;12;6.110312104
37.61889;-122.375;39.86167;-104.6731;12;10.98782706
37.61889;-122.375;38.94444;-77.45583;12;12.02948797
37.61889;-122.375;29.98444;-95.34139;12;12.13547611
31.2;121.3411;28.07111;112.9583;12;11.34840012
45.05222;33.97528;55.41945;37.88583;12;11.63104999
37.35278;-121.9194;33.9425;-118.4072;12;7.844140112
37.35278;-121.9194;47.44889;-122.3094;12;9.834763944
40.78833;-111.9667;36.08333;-115.1667;12;10.04492897
11.13611;-74.21667;4.703056;-74.13834;12;10.63679981
48.68333;9.2;53.63333;9.983333;12;10.31440002
18.30278;109.4122;40.06333;116.5844;12;15.09529996
22.55;113.9167;31.14333;121.8053;12;12.70708811
22.55;113.9167;34.44722;108.7517;12;10.8671999
52.56111;13.28944;51.28944;6.766667;12;10.78779995
52.56111;13.28944;47.46472;8.549167;12;10.91009998
43.93333;87.73333;34.44722;108.7517;12;10.89829999
9.1;99.33334;13.9125;100.6067;12;10.97947598
-41.32722;174.8053;-43.48889;172.5333;12;10.63679981
30.78389;114.2081;24.46667;118.1167;12;10.89959991
24.46667;118.1167;40.06333;116.5844;12;12.8556
24.46667;118.1167;31.14333;121.8053;12;21.11870027
24.46667;118.1167;30.78389;114.2081;12;10.89959991
